registro_funcional;num_vinculo;dc_cargo_base;grupo_cargo_base;nivel_cargo_base;segmento_cargo_base;referencia_cargo_comissao;relacao_juridica;qt_hora_jornada_semanal;dc_orgao;qtd_servidores_orgao;ano_nascimento;sexo;raca;pessoa_com_deficiencia;vl_remuneracao_base_mensal;vl_outro_elemento_remuneracao;vl_remuneracao_total_bruta;cedido;tempo_exercicio_dias;tempo_exercicio_dias_padro;vl_remuneracao_total_bruta_padro;k_means4
6429734;1;PROFISSIONAL ENG, ARQ, AGRONOMIA,GEOLOGIA;QEAG;IV;ENGENHARIA;DAS12;EFETIVO;40;SECRETARIA MUNICIPAL DAS SUBPREFEITURAS;509.0;1964;F;BRANCA;NAO;18809.92;6830.91;25640.83;False;10719;1.4921272579168914;1.1751585932876332;2
6429840;1;PROFISSIONAL ENG, ARQ, AGRONOMIA,GEOLOGIA;QEAG;IV;GEOLOGIA;;EFETIVO;40;SECRETARIA MUNICIPAL DO VERDE E DO MEIO AMBIENTE;740.0;1964;M;BRANCA;NAO;19541.48;4460.33;24001.81;False;10706;1.488504448697315;1.0009175983702499;2
6432921;2;ANALISTA ASSISTENCIA DESENVOLVIMENTO SOCIAL;QAA;II;SERVICO SOCIAL;;EFETIVO;30;SECRETARIA MUNICIPAL DE ASSIST E DESENV SOCIAL;898.0;1969;F;PARDA;NAO;7575.84;412.23;7988.07;False;4259;-0.30813024658032384;-0.7014716280872046;0
6444652;1;PROFISSIONAL ENG, ARQ, AGRONOMIA,GEOLOGIA;QEAG;IV;ENGENHARIA CIVIL;;EFETIVO;40;SUBPREFEITURA CAMPO LIMPO;158.0;1960;F;BRANCA;NAO;18175.94;5770.25;23946.19;False;10663;1.4765213105094852;0.9950047454841928;2
6445853;1;PROFISSIONAL ENG, ARQ, AGRONOMIA,GEOLOGIA;QEAG;III;ENGENHARIA;;EFETIVO;40;SUBPREFEITURA LAPA;174.0;1958;M;BRANCA;NAO;;;0.0;False;10670;1.4784720539354108;-1.5506676502649093;3
6446639;1;PROFISSIONAL ENG, ARQ, AGRONOMIA,GEOLOGIA;QEAG;II;ENGENHARIA;;EFETIVO;40;SECRETARIA MUNICIPAL DE HABITACAO;247.0;1960;F;BRANCA;NAO;10602.36;412.23;11014.59;False;10688;1.483488251316363;-0.3797282351222873;3
6449697;1;ANALISTA PLANEJAMENTO DESENV ORGANIZACIONAL;QAA;IV;ESTATISTICA;;EFETIVO;40;GABINETE DO PREFEITO;865.0;1964;M;BRANCA;NAO;16043.35;3879.27;19922.62;False;10670;1.4784720539354108;0.5672669265925773;2
6454836;1;ANALISTA PLANEJAMENTO DESENV ORGANIZACIONAL;QAA;IV;CIENCIAS CONTABEIS;DAS14;EFETIVO;40;SECRETARIA MUNICIPAL DE EDUCACAO;82094.0;1966;F;AMARELA;NAO;15785.98;2491.92;18277.9;False;10657;1.4748492447158346;0.3924199758778098;2
6457827;1;ANALISTA ASSISTENCIA DESENVOLVIMENTO SOCIAL;QAA;IV;SERVICO SOCIAL;;EFETIVO;30;SECRETARIA MUNICIPAL DE ASSIST E DESENV SOCIAL;898.0;1960;F;BRANCA;NAO;13900.23;2240.48;16140.71;False;10650;1.4728985012899087;0.16521950734937044;3
6457894;1;ANALISTA ASSISTENCIA DESENVOLVIMENTO SOCIAL;QAA;II;SERVICO SOCIAL;;EFETIVO;30;SECRETARIA MUNICIPAL DA SAUDE;22493.0;1963;F;BRANCA;NAO;9164.83;412.23;9577.06;False;10662;1.47624263287721;-0.532549224142303;3
6458271;1;ANALISTA ASSISTENCIA DESENVOLVIMENTO SOCIAL;QAA;IV;SERVICO SOCIAL;;EFETIVO;30;SECRETARIA MUNICIPAL DA SAUDE;22493.0;1965;F;AMARELA;NAO;13754.58;2337.87;16092.45;False;10641;1.4703904025994328;0.16008908159818214;3
6460763;3;ANALISTA DE MEIO AMBIENTE;QAA;I;MEIO AMBIENTE;;EFETIVO;40;SECRETARIA MUNICIPAL DE CULTURA;1180.0;1962;M;BRANCA;NAO;7215.11;412.23;7627.34;False;3682;-0.4689272404030627;-0.7398201254188709;0
6460879;1;PROFISSIONAL ENG, ARQ, AGRONOMIA,GEOLOGIA;QEAG;IV;ENGENHARIA;;EFETIVO;40;SUBPREFEITURA ARICANDUVA/FORMOSA/CARRAO;163.0;1955;M;BRANCA;NAO;18093.95;8564.47;26658.42;False;10642;1.4706690802317077;1.2833365862456076;2
6460933;1;PROFISSIONAL ENG, ARQ, AGRONOMIA,GEOLOGIA;QEAG;III;ENGENHARIA;;EFETIVO;40;SECRETARIA MUNICIPAL DA SAUDE;22493.0;1961;M;PRETA;NAO;14958.63;412.23;15370.86;False;10636;1.468997014438057;0.08337826689034783;3
6463011;1;PROFISSIONAL ENG, ARQ, AGRONOMIA,GEOLOGIA;QEAG;III;ENGENHARIA;;EFETIVO;40;SECRETARIA MUNICIPAL DE ESPORTES E LAZER;679.0;1959;M;BRANCA;NAO;14958.63;4587.3;19545.93;True;10649;1.4726198236576336;0.5272217530282346;2
6463029;1;PROFISSIONAL ENG, ARQ, AGRONOMIA,GEOLOGIA;QEAG;IV;ENGENHARIA;DAS12;EFETIVO;40;SECRETARIA MUNICIPAL DE INFRAESTRUTURA URBANA E OB;236.0;1965;M;BRANCA;NAO;20257.45;412.23;20669.68;False;10643;1.470947757863983;0.6466854069424086;2
6463088;1;PROFISSIONAL ENG, ARQ, AGRONOMIA,GEOLOGIA;QEAG;IV;ENGENHARIA;;EFETIVO;40;SUBPREFEITURA CAMPO LIMPO;158.0;1962;M;BRANCA;NAO;;;0.0;True;10642;1.4706690802317077;-1.5506676502649093;3
6463177;1;ANALISTA DE ORDENAMENTO TERRITORIAL;QAA;IV;SOCIOLOGIA;;EFETIVO;40;SECRETARIA MUNICIPAL DE ASSIST E DESENV SOCIAL;898.0;1965;F;BRANCA;NAO;13754.58;4434.0;18188.58;False;10656;1.4745705670835594;0.3829245422247607;2
6463789;1;ANALISTA ASSISTENCIA DESENVOLVIMENTO SOCIAL;QAA;IV;SERVICO SOCIAL;;EFETIVO;30;SECRETARIA MUNICIPAL DE ASSIST E DESENV SOCIAL;898.0;1955;F;BRANCA;NAO;16219.25;2682.92;18902.17;False;10642;1.4706690802317077;0.45878489265556377;2
6465064;1;ANALISTA PLANEJAMENTO DESENV ORGANIZACIONAL;QAA;IV;ESTATISTICA;;EFETIVO;40;SECRETARIA MUNICIPAL DE URBANISMO E LICENCIAMENTO;759.0;1964;M;AMARELA;NAO;14854.95;412.23;15267.18;False;10664;1.4767999881417602;0.07235624986002828;3
6465129;1;ANALISTA PLANEJAMENTO DESENV ORGANIZACIONAL;QAA;III;ESTATISTICA;;EFETIVO;40;SUBPREFEITURA VILA MARIANA;152.0;1962;F;BRANCA;NAO;12280.86;2131.55;14412.41;False;10642;1.4706690802317077;-0.018512668899676763;3
6468853;1;ESP DESENVOLVIMENTO URBANO;PCCS;II;TECNOLOGIA EM MECANICA;;EFETIVO;40;SECRETARIA MUNICIPAL DAS SUBPREFEITURAS;509.0;1967;M;BRANCA;NAO;6851.89;;6851.89;True;10655;1.4742918894512842;-0.8222566908718152;3
6469051;2;PROFISSIONAL ENG, ARQ, AGRONOMIA,GEOLOGIA;QEAG;II;ENGENHARIA;;EFETIVO;40;SECRETARIA MUNICIPAL DE URBANISMO E LICENCIAMENTO;759.0;1969;M;PARDA;NAO;10145.8;412.23;10558.03;False;3297;-0.5762181288289803;-0.4282642314124365;1
6469264;1;ANALISTA PLANEJAMENTO DESENV ORGANIZACIONAL;QAA;IV;CIENCIAS CONTABEIS;;EFETIVO;40;SECRETARIA MUNICIPAL DA SAUDE;22493.0;1949;M;PARDA;NAO;13754.58;1925.64;15680.22;True;10626;1.466210238115306;0.11626572048312978;3
6470301;2;PROFISSIONAL ENG, ARQ, AGRONOMIA,GEOLOGIA;QEAG;I;ARQUITETURA;DAS12;EFETIVO;40;SUBPREFEITURA ARICANDUVA/FORMOSA/CARRAO;163.0;1969;M;BRANCA;NAO;9025.07;1700.48;10725.55;False;3019;-0.6536905106014611;-0.4104555094514112;1
6481922;1;ANALISTA DE ORDENAMENTO TERRITORIAL;QAA;IV;SOCIOLOGIA;;EFETIVO;40;SECRETARIA MUNICIPAL DO VERDE E DO MEIO AMBIENTE;740.0;1962;M;PRETA;NAO;14854.95;412.23;15267.18;False;10634;1.468439659173507;0.07235624986002828;3
6481965;1;ESP ADM ORÇAMENTO E FINANÇAS PÚBLICAS;PCCS;III;CIENCIAS CONTABEIS;;EFETIVO;40;SECRETARIA MUNICIPAL DA FAZENDA;972.0;1965;M;BRANCA;NAO;9018.81;2272.6;11291.41;False;10629;1.4670462710121313;-0.3503000449763281;3
6482091;1;ENGENHEIRO;QPDU;I;ENGENHARIA;;EFETIVO;40;SUBPREFEITURA ARICANDUVA/FORMOSA/CARRAO;163.0;1963;M;BRANCA;NAO;10142.6;2371.69;12514.29;False;10632;1.4678823039089568;-0.22029807558939582;3
6483453;1;PROFISSIONAL ENG, ARQ, AGRONOMIA,GEOLOGIA;QEAG;IV;ENGENHARIA;;EFETIVO;40;SUBPREFEITURA CIDADE ADEMAR;91.0;1960;M;BRANCA;NAO;16753.67;4481.85;21235.52;False;10628;1.4667675933798563;0.706838745256799;2
6485227;2;PROFISSIONAL ENG, ARQ, AGRONOMIA,GEOLOGIA;QEAG;I;ENGENHARIA;;EFETIVO;40;SUBPREFEITURA PINHEIROS;153.0;1963;F;BRANCA;NAO;8309.1;;8309.1;True;3293;-0.5773328393580808;-0.6673435597303038;1
6485286;1;PROFISSIONAL ENG, ARQ, AGRONOMIA,GEOLOGIA;QEAG;IV;ARQUITETURA;;EFETIVO;40;SUBPREFEITURA VILA MARIANA;152.0;1960;F;BRANCA;NAO;18093.95;2945.38;21039.33;False;10615;1.4631447841602798;0.6859821719429644;2
6486347;1;PROFISSIONAL ENG, ARQ, AGRONOMIA,GEOLOGIA;QEAG;IV;ENGENHARIA;DAS12;EFETIVO;40;SECRETARIA MUNICIPAL DE URBANISMO E LICENCIAMENTO;759.0;1962;F;BRANCA;NAO;17469.64;2757.74;20227.38;False;10614;1.4628661065280046;0.5996653632260669;2
6486886;1;PROFISSIONAL ENG, ARQ, AGRONOMIA,GEOLOGIA;QEAG;II;ENGENHARIA;;EFETIVO;40;SECRETARIA MUNICIPAL DE HABITACAO;247.0;1964;M;BRANCA;NAO;13456.96;412.23;13869.19;False;10613;1.4625874288957297;-0.07626131947076242;3
6486894;1;PROFISSIONAL ENG, ARQ, AGRONOMIA,GEOLOGIA;QEAG;II;ENGENHARIA;;EFETIVO;40;SECRETARIA MUNICIPAL DE URBANISMO E LICENCIAMENTO;759.0;1961;M;NAO INFORMADO;NAO;10602.36;1963.36;12565.72;False;10613;1.4625874288957297;-0.21483065336843404;3
6487823;1;PROFISSIONAL ENG, ARQ, AGRONOMIA,GEOLOGIA;QEAG;IV;ENGENHARIA;;EFETIVO;40;SECRETARIA MUNICIPAL DE URBANISMO E LICENCIAMENTO;759.0;1958;M;BRANCA;NAO;18093.95;2945.38;21039.33;False;10611;1.4620300736311793;0.6859821719429644;2
6487831;1;PROFISSIONAL ENG, ARQ, AGRONOMIA,GEOLOGIA;QEAG;III;ENGENHARIA;;EFETIVO;40;SUBPREFEITURA SANTANA/TUCURUVI;183.0;1965;F;BRANCA;NAO;14958.63;412.23;15370.86;False;10611;1.4620300736311793;0.08337826689034783;3
6490069;1;ANALISTA PLANEJAMENTO DESENV ORGANIZACIONAL;QAA;IV;CIENCIAS ECONOMICAS;;EFETIVO;40;SECRETARIA MUNICIPAL DE URBANISMO E LICENCIAMENTO;759.0;1955;M;BRANCA;NAO;16802.53;6204.03;23006.56;False;10612;1.4623087512634545;0.8951145269058836;2
6490212;1;PROFISSIONAL ENG, ARQ, AGRONOMIA,GEOLOGIA;QEAG;III;ENGENHARIA;DAS10;EFETIVO;40;PROCURADORIA GERAL DO MUNICIPIO;795.0;1966;F;BRANCA;NAO;15459.81;2506.43;17966.24;False;10611;1.4620300736311793;0.3592880138053814;2
6490409;3;ANALISTA DE INFORMACOES CULTURA E DESPORTO;QAA;II;EDUCACAO FISICA, ESPORTES;;EFETIVO;40;SECRETARIA MUNICIPAL DE EDUCACAO;82094.0;1969;M;BRANCA;NAO;7878.88;1868.64;9747.52;False;4812;-0.1540215159321876;-0.5144279565594685;0
6490794;1;PROFISSIONAL ENG, ARQ, AGRONOMIA,GEOLOGIA;QEAG;IV;ENGENHARIA;;EFETIVO;40;SECRETARIA MUNICIPAL DE INFRAESTRUTURA URBANA E OB;236.0;1966;F;BRANCA;NAO;16753.67;5353.72;22107.39;False;10608;1.461194040734354;0.7995255314086573;2
6490913;1;PROFISSIONAL ENG, ARQ, AGRONOMIA,GEOLOGIA;QEAG;III;ARQUITETURA;;EFETIVO;40;SUBPREFEITURA SANTANA/TUCURUVI;183.0;1954;M;BRANCA;NAO;13850.58;4443.81;18294.39;False;10604;1.4600793302052535;0.3941729953688394;2
6491057;2;ANALISTA DE INFORMACOES CULTURA E DESPORTO;QAA;II;EDUCACAO FISICA, ESPORTES;;EFETIVO;20;SECRETARIA MUNICIPAL DE EDUCACAO;82094.0;1972;F;BRANCA;NAO;4171.34;1078.86;5250.2;False;6209;0.23529113635614204;-0.9925292068565035;0
6492266;1;PROFISSIONAL ENG, ARQ, AGRONOMIA,GEOLOGIA;QEAG;IV;ARQUITETURA;;EFETIVO;40;SECRETARIA MUNICIPAL DE CULTURA;1180.0;1962;M;BRANCA;NAO;16753.67;5584.56;22338.23;True;10604;1.4600793302052535;0.8240656781223819;2
6492835;1;PROFISSIONAL ENG, ARQ, AGRONOMIA,GEOLOGIA;QEAG;IV;ENGENHARIA;;EFETIVO;40;SECRETARIA MUNICIPAL DE URBANISMO E LICENCIAMENTO;759.0;1951;M;BRANCA;NAO;16753.67;2639.96;19393.63;False;10607;1.460915363102079;0.5110310393542603;2
6494471;1;PROFISSIONAL ENG, ARQ, AGRONOMIA,GEOLOGIA;QEAG;IV;ENGENHARIA;;EFETIVO;40;SECRETARIA MUNICIPAL DE INFRAESTRUTURA URBANA E OB;236.0;1960;M;BRANCA;NAO;19541.48;3148.03;22689.51;False;10592;1.4567351986179522;0.8614095645268053;2
6495044;2;ANALISTA DE INFORMACOES CULTURA E DESPORTO;QAA;II;BIBLIOTECONOMIA;;EFETIVO;40;SECRETARIA MUNICIPAL DE CULTURA;1180.0;1964;F;PRETA;NAO;7878.88;1515.27;9394.15;False;6225;0.23974997847254384;-0.5519940267562665;0
6496385;1;PROFISSIONAL ENG, ARQ, AGRONOMIA,GEOLOGIA;QEAG;IV;ENGENHARIA;;EFETIVO;40;PROCURADORIA GERAL DO MUNICIPIO;795.0;1953;M;BRANCA;NAO;18093.95;412.23;18506.18;False;10584;1.4545057775597514;0.4166879740228843;2
6496393;1;PROFISSIONAL ENG, ARQ, AGRONOMIA,GEOLOGIA;QEAG;IV;ENGENHARIA;;EFETIVO;40;SECRETARIA MUNICIPAL DO VERDE E DO MEIO AMBIENTE;740.0;1959;M;BRANCA;NAO;16753.67;2128.74;18882.41;False;10598;1.4584072644116028;0.4566842458912978;2
6502610;1;PROFISSIONAL ENG, ARQ, AGRONOMIA,GEOLOGIA;QEAG;IV;ENGENHARIA;;EFETIVO;40;SECRETARIA MUNICIPAL DE URBANISMO E LICENCIAMENTO;759.0;1952;M;AMARELA;NAO;16753.67;5392.98;22146.65;False;10611;1.4620300736311793;0.8036991848481863;2
6508910;1;PROFISSIONAL ENG, ARQ, AGRONOMIA,GEOLOGIA;QEAG;IV;AGRONOMIA;;EFETIVO;40;SUBPREFEITURA PARELHEIROS;94.0;1964;M;BRANCA;NAO;16902.79;3013.43;19916.22;False;10559;1.4475388367528736;0.5665865551709528;2
6508936;1;PROFISSIONAL ENG, ARQ, AGRONOMIA,GEOLOGIA;QEAG;III;ENGENHARIA;;EFETIVO;40;SECRETARIA MUNICIPAL DE ESPORTES E LAZER;679.0;1957;M;AMARELA;NAO;14958.63;412.23;15370.86;False;10577;1.4525550341338256;0.08337826689034783;3
6511384;1;PROFISSIONAL ENG, ARQ, AGRONOMIA,GEOLOGIA;QEAG;IV;AGRONOMIA;;EFETIVO;40;SECRETARIA MUNICIPAL DO VERDE E DO MEIO AMBIENTE;740.0;1965;M;BRANCA;NAO;16753.67;412.23;17165.9;False;10549;1.4447520604301225;0.2742054413705249;2
6513867;1;ANALISTA ASSISTENCIA DESENVOLVIMENTO SOCIAL;QAA;IV;SERVICO SOCIAL;;EFETIVO;30;SECRETARIA MUNICIPAL DA SAUDE;22493.0;1960;F;PRETA;NAO;14869.68;2493.98;17363.66;False;10544;1.443358672268747;0.2952289182987267;2
6515207;1;ANALISTA ASSISTENCIA DESENVOLVIMENTO SOCIAL;QAA;IV;SERVICO SOCIAL;;EFETIVO;30;SECRETARIA MUNICIPAL DA SAUDE;22493.0;1955;F;BRANCA;NAO;15268.51;;15268.51;True;10542;1.4428013170041967;0.07249763954608464;3
6515673;1;ANALISTA ASSISTENCIA DESENVOLVIMENTO SOCIAL;QAA;III;SERVICO SOCIAL;;EFETIVO;30;SECRETARIA MUNICIPAL DA SAUDE;22493.0;1956;F;BRANCA;NAO;11446.71;412.23;11858.94;False;10530;1.4394571854168954;-0.2899670460834149;3
6515681;1;ANALISTA ASSISTENCIA DESENVOLVIMENTO SOCIAL;QAA;IV;SERVICO SOCIAL;;EFETIVO;30;SUBPREFEITURA PENHA;186.0;1963;F;BRANCA;NAO;13754.58;4551.78;18306.36;False;10524;1.4377851196232447;0.39544550254334687;2
6515711;1;ANALISTA ASSISTENCIA DESENVOLVIMENTO SOCIAL;QAA;IV;SERVICO SOCIAL;DAS12;EFETIVO;40;SECRETARIA MUNICIPAL DE ASSIST E DESENV SOCIAL;898.0;1962;F;BRANCA;NAO;15571.13;7433.66;23004.79;False;10528;1.4388998301523452;0.8949263616845905;2
6516769;1;ANALISTA ASSISTENCIA DESENVOLVIMENTO SOCIAL;QAA;II;SERVICO SOCIAL;;EFETIVO;30;SECRETARIA MUNICIPAL DA SAUDE;22493.0;1957;F;BRANCA;NAO;8862.67;412.23;9274.9;False;10521;1.4369490867264194;-0.5646712598857573;3
6517048;1;ANALISTA ASSISTENCIA DESENVOLVIMENTO SOCIAL;QAA;IV;SERVICO SOCIAL;;EFETIVO;30;SECRETARIA MUNICIPAL DA SAUDE;22493.0;1950;F;BRANCA;NAO;13873.32;4568.56;18441.88;False;10528;1.4388998301523452;0.40985236739624914;2
6517056;1;ANALISTA ASSISTENCIA DESENVOLVIMENTO SOCIAL;QAA;IV;SERVICO SOCIAL;;EFETIVO;30;SECRETARIA MUNICIPAL DA SAUDE;22493.0;1963;F;BRANCA;NAO;13830.12;2348.44;16178.56;False;10555;1.4464241262237731;0.16924326646007257;3
6517137;1;ANALISTA DE ORDENAMENTO TERRITORIAL;QAA;IV;TECNOLOGIA EM CONSTRUCAO CIVIL;DAS10;EFETIVO;40;SECRETARIA MUNICIPAL DE INFRAESTRUTURA URBANA E OB;236.0;1964;M;BRANCA;NAO;15356.28;2491.92;17848.2;False;10521;1.4369490867264194;0.34673941339779146;2
6518265;1;ANALISTA ASSISTENCIA DESENVOLVIMENTO SOCIAL;QAA;IV;SERVICO SOCIAL;DAS11;EFETIVO;40;SECRETARIA MUNICIPAL DA SAUDE;22493.0;1952;F;BRANCA;NAO;15499.49;412.23;15911.72;False;10523;1.4375064419909696;0.14087603049970931;3
6519024;1;PROFISSIONAL ENG, ARQ, AGRONOMIA,GEOLOGIA;QEAG;IV;ARQUITETURA;;EFETIVO;40;SECRETARIA MUNICIPAL DE HABITACAO;247.0;1962;F;BRANCA;NAO;16753.67;5334.09;22087.76;False;10520;1.4366704090941442;0.7974387046888928;2
6527990;2;ANALISTA PLANEJAMENTO DESENV ORGANIZACIONAL;QAA;II;CIENCIAS CONTABEIS;DAS12;EFETIVO;40;SECRETARIA MUNICIPAL DA FAZENDA;972.0;1965;F;PRETA;NAO;8292.02;2854.84;11146.86;False;4003;-0.3794717204427522;-0.3656668713819288;0
6534945;1;ANALISTA ASSISTENCIA DESENVOLVIMENTO SOCIAL;QAA;IV;SERVICO SOCIAL;DAS12;EFETIVO;40;SECRETARIA MUNICIPAL DE ASSIST E DESENV SOCIAL;898.0;1966;F;BRANCA;NAO;14470.76;5457.72;19928.48;False;10521;1.4369490867264194;0.5678898916755024;2
6536859;1;ANALISTA ASSISTENCIA DESENVOLVIMENTO SOCIAL;QAA;IV;SERVICO SOCIAL;;EFETIVO;30;SECRETARIA MUNICIPAL DA SAUDE;22493.0;1960;F;BRANCA;NAO;13811.23;2345.8;16157.03;False;10496;1.4299821459195416;0.1669544544745135;3
6537464;1;ANALISTA ASSISTENCIA DESENVOLVIMENTO SOCIAL;QAA;IV;SERVICO SOCIAL;;EFETIVO;30;SECRETARIA MUNICIPAL DE ASSIST E DESENV SOCIAL;898.0;1959;F;BRANCA;NAO;13754.58;2337.87;16092.45;False;10492;1.4288674353904411;0.16008908159818214;3
6542999;1;PROFISSIONAL ENG, ARQ, AGRONOMIA,GEOLOGIA;QEAG;IV;ARQUITETURA;;EFETIVO;40;SECRETARIA MUNICIPAL DE CULTURA;1180.0;1963;F;AMARELA;NAO;18093.95;2945.38;21039.33;False;10481;1.425801981435415;0.6859821719429644;2
6544975;1;ANALISTA ASSISTENCIA DESENVOLVIMENTO SOCIAL;QAA;III;SERVICO SOCIAL;;EFETIVO;30;SECRETARIA MUNICIPAL DE CULTURA;1180.0;1961;F;BRANCA;NAO;11371.17;2091.49;13462.66;False;10471;1.4230152051126639;-0.11947872478843025;3
6547401;1;ANALISTA DE ORDENAMENTO TERRITORIAL;QAA;III;SOCIOLOGIA;;EFETIVO;40;SECRETARIA MUNICIPAL DE CULTURA;1180.0;1947;F;BRANCA;NAO;12280.86;412.23;12693.09;False;10446;1.4160482643057861;-0.2012901989977569;3
6553443;2;ANALISTA DE INFORMACOES CULTURA E DESPORTO;QAA;II;BIBLIOTECONOMIA;;EFETIVO;40;SECRETARIA MUNICIPAL DE CULTURA;1180.0;1965;F;PARDA;NAO;8194.03;294.45;8488.48;False;6310;0.26343757721592825;-0.6482740244785802;0
6553869;2;PROFISSIONAL ENG, ARQ, AGRONOMIA,GEOLOGIA;QEAG;I;ARQUITETURA;DAS12;EFETIVO;40;SUBPREFEITURA VILA PRUDENTE;110.0;1971;F;BRANCA;NAO;9371.51;1338.37;10709.88;False;3012;-0.6556412540273868;-0.4121213563540453;1
6562868;1;PROFISSIONAL ENG, ARQ, AGRONOMIA,GEOLOGIA;QEAG;II;ENGENHARIA;DAS12;EFETIVO;40;PROCURADORIA GERAL DO MUNICIPIO;795.0;1965;M;BRANCA;NAO;11318.33;412.23;11730.56;False;10398;1.4026717379565807;-0.3036148715690672;3
6578632;4;ANALISTA DE INFORMACOES CULTURA E DESPORTO;QAA;II;EDUCACAO FISICA, ESPORTES;;EFETIVO;20;SECRETARIA MUNICIPAL DE EDUCACAO;82094.0;1968;M;BRANCA;NAO;4063.36;1060.87;5124.23;False;5328;-0.010223857678230475;-1.0059208299787001;0
6609538;2;ANALISTA PLANEJAMENTO DESENV ORGANIZACIONAL;QAA;III;CIENCIAS CONTABEIS;;EFETIVO;40;SECRETARIA MUNICIPAL DA FAZENDA;972.0;1961;F;BRANCA;NAO;10528.87;3509.62;14038.49;True;7976;0.7277145125862626;-0.058263369208097625;3
6609805;2;ANALISTA PLANEJAMENTO DESENV ORGANIZACIONAL;QAA;III;CIENCIAS CONTABEIS;;EFETIVO;40;CONTROLADORIA GERAL DO MUNICIPIO;175.0;1964;F;BRANCA;NAO;11371.17;2004.19;13375.36;False;8757;0.9453617433931242;-0.12875941621152906;3
6700691;2;ANALISTA DE INFORMACOES CULTURA E DESPORTO;QAA;II;EDUCACAO FISICA, ESPORTES;DAS09;EFETIVO;40;SECRETARIA MUNICIPAL DE ESPORTES E LAZER;679.0;1970;F;BRANCA;NAO;8236.94;412.23;8649.17;False;5084;-0.07822119995335748;-0.6311913863940697;0
6705499;2;ANALISTA PLANEJAMENTO DESENV ORGANIZACIONAL;QAA;III;CIENCIAS CONTABEIS;DAS11;EFETIVO;40;PROCURADORIA GERAL DO MUNICIPIO;795.0;1965;M;BRANCA;NAO;10393.49;412.23;10805.72;False;7944;0.7187968283534591;-0.401932794315216;0
6707742;2;ANALISTA ASSIST DESENV SOCIAL EQUIP SOCIAL;QAA;III;0;;EFETIVO;40;SECRETARIA MUNICIPAL DE ASSIST E DESENV SOCIAL;898.0;1968;F;BRANCA;NAO;10528.87;2339.75;12868.62;True;8144;0.7745323548084813;-0.1826299496793542;3
6707874;5;PROFISSIONAL ENG, ARQ, AGRONOMIA,GEOLOGIA;QEAG;I;ARQUITETURA;DAS12;EFETIVO;40;SECRETARIA MUNICIPAL DE URBANISMO E LICENCIAMENTO;759.0;1955;F;BRANCA;NAO;9025.07;1675.73;10700.8;False;2971;-0.6670670369506664;-0.4130866333084753;1
6715036;2;ANALISTA ASSIST DESENV SOCIAL EQUIP SOCIAL;QAA;II;0;;EFETIVO;40;SECRETARIA MUNICIPAL DE ASSIST E DESENV SOCIAL;898.0;1969;F;BRANCA;NAO;8862.67;3564.55;12427.22;False;7024;0.4624134066603573;-0.22955431616453023;0
6740138;2;PROFISSIONAL ENG, ARQ, AGRONOMIA,GEOLOGIA;QEAG;II;AGRONOMIA;DAS12;EFETIVO;40;SUBPREFEITURA JABAQUARA;122.0;1967;M;BRANCA;NAO;8890.71;412.23;9302.94;False;4350;-0.28277058204328875;-0.5616903825947641;0
6749054;1;ANALISTA PLANEJAMENTO DESENV ORGANIZACIONAL;QAA;III;CIENCIAS CONTABEIS;DAS10;EFETIVO;40;PROCURADORIA GERAL DO MUNICIPIO;795.0;1959;M;BRANCA;NAO;12782.19;2201.73;14983.92;False;9388;1.121207329358719;0.04224343597105925;3
6749691;1;ANALISTA PLANEJAMENTO DESENV ORGANIZACIONAL;QAA;III;CIENCIAS CONTABEIS;;EFETIVO;40;SECRETARIA MUNICIPAL DA FAZENDA;972.0;1972;F;BRANCA;NAO;12280.86;2046.81;14327.67;True;9353;1.1114536122290901;-0.027521211754125776;3
6752055;2;ANALISTA DE INFORMACOES CULTURA E DESPORTO;QAA;II;EDUCACAO FISICA, ESPORTES;;EFETIVO;40;SECRETARIA MUNICIPAL DE ESPORTES E LAZER;679.0;1969;F;BRANCA;NAO;7878.88;412.23;8291.11;False;5014;-0.09772863421261524;-0.6692560412732769;0
6752144;2;ANALISTA DE INFORMACOES CULTURA E DESPORTO;QAA;I;EDUCACAO FISICA, ESPORTES;;EFETIVO;20;SECRETARIA MUNICIPAL DE EDUCACAO;82094.0;1962;F;BRANCA;SIM;3681.91;383.64;4065.55;False;6154;0.21996386658101097;-1.1184670200795743;0
6752802;6;ANALISTA DE MEIO AMBIENTE;QAA;II;MEIO AMBIENTE;;EFETIVO;40;SUBPREFEITURA JABAQUARA;122.0;1967;M;BRANCA;NAO;7575.84;412.23;7988.07;False;4060;-0.3635870954030708;-0.7014716280872046;0
6754091;2;PROFISSIONAL ENG, ARQ, AGRONOMIA,GEOLOGIA;QEAG;I;ARQUITETURA;;EFETIVO;40;SECRETARIA MUNICIPAL DE URBANISMO E LICENCIAMENTO;759.0;1976;M;BRANCA;NAO;8309.1;2808.96;11118.06;False;3013;-0.6553625763951118;-0.3687285427792399;1
6759653;2;ANALISTA DE INFORMACOES CULTURA E DESPORTO;QAA;II;EDUCACAO FISICA, ESPORTES;;EFETIVO;20;SECRETARIA MUNICIPAL DE EDUCACAO;82094.0;1966;F;PRETA;NAO;4013.79;383.64;4397.43;False;6196;0.23166832713656563;-1.0831855095469507;0
